state,00,01,02,10,11,12,20,21,22
-X-------,0.0682126527135137,0.0,0.08713776211136534,0.019926542572385512,0.15628066882060748,0.07341804640214077,0.05622110044056472,0.035464849068180274,0.06466610304397333
OX-X-----,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15621696000000004
OX-X---XO,0.0,0.0,0.12101760000000002,0.0,0.48800000000000004,0.0,0.0,0.0,0.0
OX-X-XOXO,0.0,0.0,-0.36000000000000004,0.0,0.2,0.0,0.0,0.0,0.0
X--------,0.0,0.034388879191076964,0.022566631465498192,0.03490626598877787,0.20385577860470205,0.02255782873028307,0.02433099763989387,0.03553764808632291,0.02223212172649547
XX---O---,0.0,0.0,0.2477922084864001,0.0,0.0,0.0,-0.36000000000000004,0.0,-0.129728
XX-X-OO--,0.0,0.0,0.16272000000000003,0.0,0.0,0.0,0.0,0.0,0.0
XX-XXOO-O,0.0,0.0,0.36000000000000004,0.0,0.0,0.0,0.0,0.7378560000000001,0.0
--X------,0.014637144344269338,0.021092263051915625,0.0,0.022914050226237923,0.09030259947983332,0.02052558596157951,0.022498239724254986,0.017477621447877543,0.0060707326396772085
-XX-----O,0.012242534400000005,0.0,0.0,-0.16000000000000003,-0.5904,-0.36000000000000004,-0.36000000000000004,-0.2,0.0
-XXX-O--O,0.14123520000000003,0.0,0.0,0.0,-0.30240000000000006,0.0,0.0,0.0,0.0
------X--,0.056280926362624197,0.06039954286334872,0.023846616086030867,0.06865318346327565,0.11857261976765913,0.07046545309774588,0.0,0.03834519285150947,0.06276397037280018
O-X---X--,0.0,0.0,0.0,0.011664000000000002,0.0,-0.30240000000000006,0.0,0.004147200000000001,-0.16000000000000003
O-XX-OX--,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,-0.2
X-----X-O,0.0,-0.12800000000000003,-0.12800000000000003,0.005184000000000001,-0.2,0.0,0.0,0.0,0.0
X----XXOO,0.0,0.0,-0.5443200000000001,0.0,0.0,0.0,0.0,0.0,0.0
X--OXXXOO,0.0,-0.7378560000000001,-0.09760000000000002,0.0,0.0,0.0,0.0,0.0,0.0
OX------X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OX-O---XX,0.0,0.0,0.0,0.0,0.036000000000000004,-0.16000000000000003,0.36000000000000004,0.0,0.0
O-----XX-,0.0,-0.0910528,-0.36000000000000004,0.0,0.0,0.0,0.0,0.0,0.2042406902441706
O-O--XXX-,0.0,0.36000000000000004,0.0,-0.36000000000000004,-0.36000000000000004,0.0,0.0,0.0,0.0
-X-O---X-,-0.1676288,0.0,0.0,0.0,0.035280000000000006,0.036000000000000004,0.0,0.0,0.0
XX-O-O-X-,0.0,0.0,-0.36000000000000004,0.0,0.36000000000000004,0.0,-0.36000000000000004,0.0,0.0
---X-----,0.09389500207340698,0.0853833001135977,0.07641205326451486,0.0,0.09803725826028549,0.06786769366142437,0.02151369058076185,0.025282057077206137,0.0891987341300053
--OX--X--,0.40250050202880483,-0.32800000000000007,0.0,0.0,-0.5882766336,-0.13625011200000003,0.0,-0.30705031541660066,-0.36000000000000004
XX-----O-,0.0,0.0,0.4046925486157099,-0.3699200000000001,-0.4624000000000001,-0.28800000000000003,0.0,0.0,-0.4419200000000001
